Date,Price,Volume,Change %
2024-12-31,71.25,63.63,1.02%
2024-12-30,70.53,93.1,0.50%
2024-12-27,70.18,79.13,1.37%
2024-12-26,69.23,69.64,-0.59%
2024-12-24,69.64,40.39,1.21%
2024-12-23,68.81,90.95,-0.30%
2024-12-20,69.02,114.62,-0.52%
2024-12-19,69.38,291.66,-0.91%
2024-12-18,70.02,326.61,0.53%
2024-12-17,69.65,280.9,-0.91%
2024-12-16,70.29,210.75,-0.75%
2024-12-13,70.82,201.26,1.67%
2024-12-12,69.66,231.02,-0.30%
2024-12-11,69.87,231.68,2.34%
2024-12-10,68.27,157.46,0.26%
2024-12-09,68.09,176.71,1.66%
2024-12-06,66.98,207.12,-1.44%
2024-12-05,67.96,129.14,-0.34%
2024-12-04,68.19,141.67,-1.94%
2024-12-03,69.54,134.42,2.51%
2024-12-02,67.84,95.0,0.18%
2024-11-29,67.72,106.39,-0.92%
2024-11-27,68.35,87.85,-0.13%
2024-11-26,68.44,98.59,-0.20%
2024-11-25,68.58,146.7,-3.09%
2024-11-22,70.77,209.42,1.43%
2024-11-21,69.77,131.44,1.48%
2024-11-20,68.75,235.64,-0.71%
2024-11-19,69.24,349.7,0.10%
2024-11-18,69.17,300.55,3.36%
2024-11-15,66.92,200.77,-2.35%
2024-11-14,68.53,176.09,0.40%
2024-11-13,68.26,254.21,0.43%
2024-11-12,67.97,181.18,0.07%
2024-11-11,67.92,215.31,-3.12%
2024-11-08,70.11,211.74,-2.57%
2024-11-07,71.96,187.3,1.01%
2024-11-06,71.24,158.53,-0.45%
2024-11-05,71.56,108.65,0.75%
2024-11-04,71.03,108.26,2.82%
2024-11-01,69.08,110.38,0.39%
2024-10-31,68.81,109.2,0.92%
2024-10-30,68.18,92.73,2.05%
2024-10-29,66.81,93.13,-0.25%
2024-10-28,66.98,141.39,-6.12%
2024-10-25,71.35,99.41,2.16%
2024-10-24,69.84,83.73,-0.75%
2024-10-23,70.37,119.31,-1.91%
2024-10-22,71.74,330.46,2.43%
2024-10-21,70.04,302.75,1.97%
2024-10-18,68.69,335.56,-2.00%
2024-10-17,70.09,228.84,0.39%
2024-10-16,69.82,181.55,-0.27%
2024-10-15,70.01,244.86,-4.41%
2024-10-14,73.24,174.47,-2.15%
2024-10-11,74.85,217.34,-0.35%
2024-10-10,75.11,206.39,3.47%
2024-10-09,72.59,228.02,-0.53%
2024-10-08,72.98,329.53,-4.56%
2024-10-07,76.47,257.21,3.79%
2024-10-04,73.68,262.04,0.70%
2024-10-03,73.17,275.08,4.99%
2024-10-02,69.69,241.14,0.43%
2024-10-01,69.39,353.03,2.39%
2024-09-30,67.77,189.29,0.15%
2024-09-27,67.67,169.9,0.71%
2024-09-26,67.19,274.69,-2.81%
2024-09-25,69.13,272.17,-2.41%
2024-09-24,70.84,167.02,1.77%
2024-09-23,69.61,185.35,-1.96%
2024-09-20,71.0,307.0,-0.22%
2024-09-19,71.16,354.93,1.83%
2024-09-18,69.88,367.19,-0.11%
2024-09-17,69.96,289.93,1.36%
2024-09-16,69.02,235.88,1.87%
2024-09-13,67.75,230.3,-0.59%
2024-09-12,68.15,221.59,2.33%
2024-09-11,66.6,237.2,2.24%
2024-09-10,65.14,257.97,-4.08%
2024-09-09,67.91,163.36,1.39%
2024-09-06,66.98,165.62,-2.22%
2024-09-05,68.5,210.22,-0.03%
2024-09-04,68.52,235.03,-1.54%
2024-09-03,69.59,231.78,-5.68%
2024-09-02,73.78,225.3775,1.10%
2024-09-01,72.98,222.96437500000002,0.45%
2024-08-30,72.65,210.33,-2.71%
2024-08-29,74.67,224.37,1.67%
2024-08-28,73.44,131.59,-1.37%
2024-08-27,74.46,154.88,-2.24%
2024-08-26,76.17,209.3,3.03%
2024-08-23,73.93,131.32,2.28%
2024-08-22,72.28,143.77,1.37%
2024-08-21,71.3,178.98,-2.56%
2024-08-20,73.17,329.28,-0.67%
2024-08-19,73.66,422.1,-2.49%
2024-08-16,75.54,317.68,-1.88%
2024-08-15,76.99,237.54,1.52%
2024-08-14,75.84,344.94,-1.25%
2024-08-13,76.8,283.2,-2.12%
2024-08-12,78.46,244.98,3.77%
2024-08-09,75.61,143.83,0.76%
2024-08-08,75.04,205.55,1.17%
2024-08-07,74.17,215.9,2.53%
2024-08-06,72.34,175.21,0.19%
2024-08-05,72.2,228.05,-0.54%
2024-08-02,72.59,216.86,-3.73%
2024-08-01,75.4,182.47,-1.87%
2024-07-31,76.84,239.72,4.01%
2024-07-30,73.88,229.37,-1.23%
2024-07-29,74.8,178.81,-1.58%
2024-07-26,76.0,161.41,-1.44%
2024-07-25,77.11,224.03,0.69%
2024-07-24,76.58,184.2,0.87%
2024-07-23,75.92,191.99,-3.16%
2024-07-22,78.4,345.24,-0.31%
2024-07-19,78.64,427.06,-3.27%
2024-07-18,81.3,398.37,-0.17%
2024-07-17,81.44,419.58,2.17%
2024-07-16,79.71,272.2,-1.40%
2024-07-15,80.84,216.42,-0.22%
2024-07-12,81.02,276.67,-0.44%
2024-07-11,81.38,205.1,0.38%
2024-07-10,81.07,193.21,0.63%
2024-07-09,80.56,166.79,-1.18%
2024-07-08,81.52,143.02,-0.90%
2024-07-05,82.26,168.8,-2.00%
2024-07-04,83.94,173.43,1.11%
2024-07-03,83.02,156.73,1.36%
2024-07-02,81.91,225.17,-0.50%
2024-07-01,82.32,214.49,2.08%
2024-06-28,80.64,110.62,-0.24%
2024-06-27,80.83,158.9,0.80%
2024-06-26,80.19,147.98,0.15%
2024-06-25,80.07,173.57,-0.98%
2024-06-24,80.86,158.61,1.13%
2024-06-21,79.96,163.22,-1.64%
2024-06-20,81.29,420.5,0.87%
2024-06-19,80.59,368.0425,-0.15%
2024-06-18,80.71,485.71,1.24%
2024-06-17,79.72,402.74,2.14%
2024-06-14,78.05,316.38,-0.27%
2024-06-13,78.26,301.73,0.14%
2024-06-12,78.15,209.18,0.77%
2024-06-11,77.55,202.57,0.28%
2024-06-10,77.33,181.84,2.81%
2024-06-07,75.22,139.59,-0.03%
2024-06-06,75.24,145.06,1.92%
2024-06-05,73.82,159.6,1.04%
2024-06-04,73.06,209.68,-1.39%
2024-06-03,74.09,219.93,-3.44%
2024-05-31,76.73,157.56,-1.04%
2024-05-30,77.54,176.67,-1.60%
2024-05-29,78.8,123.48,-0.69%
2024-05-28,79.35,121.48,0.89%
2024-05-27,78.65,127.55000000000001,1.84%
2024-05-24,77.23,139.52,1.01%
2024-05-23,76.46,125.72,-0.89%
2024-05-22,77.15,139.45,-1.92%
2024-05-21,78.66,371.67,-0.81%
2024-05-20,79.3,342.09,-0.35%
2024-05-17,79.58,321.03,1.07%
2024-05-16,78.74,277.25,0.74%
2024-05-15,78.16,299.56,0.66%
2024-05-14,77.65,259.53,-1.21%
2024-05-13,78.6,200.28,0.98%
2024-05-10,77.84,164.35,-1.22%
2024-05-09,78.8,184.46,0.31%
2024-05-08,78.56,228.44,0.64%
2024-05-07,78.06,192.57,-0.10%
2024-05-06,78.14,152.59,0.49%
2024-05-03,77.76,217.26,-0.92%
2024-05-02,78.48,174.67,0.05%
2024-05-01,78.44,235.28,-3.49%
2024-04-30,81.28,233.66,-0.91%
2024-04-29,82.03,170.81,-1.32%
2024-04-26,83.13,98.78,0.46%
2024-04-25,82.75,132.56,0.80%
2024-04-24,82.09,142.45,-0.57%
2024-04-23,82.56,172.23,0.81%
2024-04-22,81.9,313.91,-0.39%
2024-04-19,82.22,556.46,0.15%
2024-04-18,82.1,366.75,-0.06%
2024-04-17,82.15,387.63,-3.16%
2024-04-16,84.83,217.44,-0.04%
2024-04-15,84.86,253.34,-0.26%
2024-04-12,85.08,245.33,0.75%
2024-04-11,84.45,249.97,-1.16%
2024-04-10,85.44,233.96,1.16%
2024-04-09,84.46,198.56,-1.25%
2024-04-08,85.53,207.99,-0.66%
2024-04-05,86.1,211.84,0.34%
2024-04-04,85.81,218.7,1.42%
2024-04-03,84.61,190.9,0.46%
2024-04-02,84.22,197.83,1.69%
2024-04-01,82.82,199.89,0.49%
2024-03-28,82.42,148.49,2.03%
2024-03-27,80.78,109.07,-0.32%
2024-03-26,81.04,118.75,-0.42%
2024-03-25,81.38,153.14,1.51%
2024-03-22,80.17,103.44,-0.58%
2024-03-21,80.64,115.75,-0.78%
2024-03-20,81.27,351.16,-1.76%
2024-03-19,82.73,341.7,0.69%
2024-03-18,82.16,323.92,1.96%
2024-03-15,80.58,215.8,-0.20%
2024-03-14,80.74,248.8,1.82%
2024-03-13,79.3,209.24,2.65%
2024-03-12,77.25,178.8,-0.36%
2024-03-11,77.53,175.74,0.04%
2024-03-08,77.5,175.73,-1.05%
2024-03-07,78.32,215.58,-0.11%
2024-03-06,78.41,200.04,1.29%
2024-03-05,77.41,220.43,-0.97%
2024-03-04,78.17,154.86,-1.16%
2024-03-01,79.09,175.93,2.12%
2024-02-29,77.45,154.8,-0.49%
2024-02-28,77.83,142.99,-0.51%
2024-02-27,78.23,98.88,1.48%
2024-02-26,77.09,117.05,1.33%
2024-02-23,76.08,134.05,-2.37%
2024-02-22,77.93,145.39,0.80%
2024-02-21,77.31,133.71,0.35%
2024-02-20,77.04,435.24,-1.37%
2024-02-19,78.11,340.66,-0.45%
2024-02-16,78.46,451.36,1.12%
2024-02-15,77.59,342.33,1.61%
2024-02-14,76.36,276.33,-1.55%
2024-02-13,77.56,253.5,0.96%
2024-02-12,76.82,169.64,0.07%
2024-02-09,76.77,172.0,0.76%
2024-02-08,76.19,229.89,3.08%
2024-02-07,73.91,133.42,0.74%
2024-02-06,73.37,123.62,0.71%
2024-02-05,72.85,151.3,0.76%
2024-02-02,72.3,216.06,-2.02%
2024-02-01,73.79,238.84,-2.54%
2024-01-31,75.71,104.94,-2.50%
2024-01-30,77.65,118.71,1.28%
2024-01-29,76.67,103.54,-1.53%
2024-01-26,77.86,135.88,0.87%
2024-01-25,77.19,89.28,2.95%
2024-01-24,74.98,100.36,0.96%
2024-01-23,74.27,107.72,-0.66%
2024-01-22,74.76,372.28,2.06%
2024-01-19,73.25,360.03,-0.95%
2024-01-18,73.95,396.28,2.03%
2024-01-17,72.48,348.48,-0.06%
2024-01-16,72.52,312.94,-0.37%
2024-01-15,72.79,286.49,0.00%
