Date,Dia,Mês,Ano,Valor,Change %,Year-Month
2021-06-09,9,June,2021,129906.8,10.399345966980512,2021-6
2021-08-09,9,August,2021,123019.38,-5.301816379127189,2021-8
2021-09-09,9,September,2021,115360.86,-6.225458135132856,2021-9
2021-11-09,9,November,2021,105535.08,-8.517429568399537,2021-11
2021-12-09,9,December,2021,106291.24,0.7165010913906533,2021-12
2021-02-10,10,February,2021,118435.33,11.425297136433809,2021-2
2021-03-10,10,March,2021,112776.49,-4.777999943091304,2021-3
2021-05-10,10,May,2021,121909.03,8.097911186985861,2021-5
2021-06-10,10,June,2021,130076.17,6.699372474705112,2021-6
2021-08-10,10,August,2021,122202.47,-6.053145629979728,2021-8
2021-09-10,10,September,2021,114285.93,-6.478216029512341,2021-9
2021-11-10,10,November,2021,105967.51,-7.278603761635393,2021-11
2021-12-10,10,December,2021,107758.34,1.6899802590435442,2021-12
2021-01-11,11,January,2021,123255.13,14.381058579781403,2021-1
2021-02-11,11,February,2021,119299.83,-3.2090347882477666,2021-2
2021-03-11,11,March,2021,114983.76,-3.6178341578525397,2021-3
2021-05-11,11,May,2021,122964.01,6.940327921090761,2021-5
2021-06-11,11,June,2021,129441.03,5.26741117177294,2021-6
2021-08-11,11,August,2021,122056.34,-5.705061215906582,2021-8
2021-10-11,11,October,2021,112180.48,-8.091230656269065,2021-10
2021-11-11,11,November,2021,107594.67,-4.08788587818486,2021-11
2021-01-12,12,January,2021,123998.0,15.245485673221548,2021-1
2021-02-12,12,February,2021,119428.72,-3.6849626606880737,2021-2
2021-03-12,12,March,2021,114160.4,-4.411267239571859,2021-3
2021-04-12,12,April,2021,118811.74,4.074390068710354,2021-4
2021-05-12,12,May,2021,119710.03,0.7560616484532545,2021-5
2021-07-12,12,July,2021,127593.83,6.585747242733131,2021-7
2021-08-12,12,August,2021,120700.98,-5.4021812810227665,2021-8
2021-11-12,12,November,2021,106334.54,-11.902504851244789,2021-11
2021-01-13,13,January,2021,121933.08,14.669306887489242,2021-1
2021-04-13,13,April,2021,119297.13,-2.161800554861726,2021-4
2021-05-13,13,May,2021,120705.91,1.180900160800169,2021-5
2021-07-13,13,July,2021,128167.74,6.181826556794112,2021-7
2021-08-13,13,August,2021,121193.75,-5.441299035155023,2021-8
2021-09-13,13,September,2021,116403.72,-3.952373781651286,2021-9
2021-10-13,13,October,2021,113455.92,-2.532393294647284,2021-10
2021-12-13,13,December,2021,107383.32,-5.3523870768488635,2021-12
2021-01-14,14,January,2021,123480.52,14.990410056235914,2021-1
2021-04-14,14,April,2021,120294.68,-2.580034486411309,2021-4
2021-05-14,14,May,2021,121880.82,1.318545425283979,2021-5
2021-06-14,14,June,2021,130207.96,6.832198864431671,2021-6
2021-07-14,14,July,2021,128406.51,-1.3835175668215793,2021-7
2021-09-14,14,September,2021,116180.55,-9.521292962482974,2021-9
2021-10-14,14,October,2021,113185.48,-2.5779444149644726,2021-10
2021-12-14,14,December,2021,106759.92,-5.677017935516105,2021-12
2021-01-15,15,January,2021,120348.8,12.728447155074685,2021-1
2021-03-15,15,March,2021,114850.74,-4.568437740966258,2021-3
2021-04-15,15,April,2021,120700.67,5.093506580802165,2021-4
2021-06-15,15,June,2021,130091.08,7.779915389036374,2021-6
2021-07-15,15,July,2021,127467.88,-2.016433409577345,2021-7
2021-09-15,15,September,2021,115062.54,-9.73213016486978,2021-9
2021-10-15,15,October,2021,114647.99,-0.360282329939865,2021-10
2021-12-15,15,December,2021,107431.18,-6.294754927670354,2021-12
2021-03-16,16,March,2021,114018.78,6.1319255731902,2021-3
2021-04-16,16,April,2021,121113.93,6.222790666590172,2021-4
2021-06-16,16,June,2021,129259.49,6.725535204744837,2021-6
2021-07-16,16,July,2021,125960.26,-2.5524083376779583,2021-7
2021-08-16,16,August,2021,119180.03,-5.382832648964042,2021-8
2021-09-16,16,September,2021,113794.28,-4.519003729064341,2021-9
2021-11-16,16,November,2021,104403.66,-8.25227770675292,2021-11
2021-12-16,16,December,2021,108326.33,3.757215024837257,2021-12
2021-02-17,17,February,2021,120355.79,11.104834807936337,2021-2
2021-03-17,17,March,2021,116549.44,-3.162581542607956,2021-3
2021-05-17,17,May,2021,122937.87,5.481304757877847,2021-5
2021-06-17,17,June,2021,128057.22,4.164176587734936,2021-6
2021-08-17,17,August,2021,117903.81,-7.928807137934124,2021-8
2021-09-17,17,September,2021,111439.37,-5.482808401187378,2021-9
2021-11-17,17,November,2021,102948.45,-7.6193180201934,2021-11
2021-12-17,17,December,2021,107200.56,4.130329305589342,2021-12
2021-01-18,18,January,2021,121241.63,13.097944637602655,2021-1
2021-02-18,18,February,2021,119198.97,-1.6847843434635523,2021-2
2021-03-18,18,March,2021,114835.43,-3.66071955151962,2021-3
2021-05-18,18,May,2021,122979.96,7.092349460440928,2021-5
2021-06-18,18,June,2021,128405.35,4.411604947667902,2021-6
2021-08-18,18,August,2021,116642.62,-9.160622980273025,2021-8
2021-10-18,18,October,2021,114428.18,-1.898482732983886,2021-10
2021-11-18,18,November,2021,102426.0,-10.488832383771197,2021-11
2021-01-19,19,January,2021,120636.39,17.779069767441857,2021-1
2021-02-19,19,February,2021,118430.53,-1.8285195702557044,2021-2
2021-03-19,19,March,2021,116221.58,-1.86518628262492,2021-3
2021-04-19,19,April,2021,120933.78,4.05449659176893,2021-4
2021-05-19,19,May,2021,122636.3,1.4078117793060008,2021-5
2021-07-19,19,July,2021,124394.57,1.4337272080126473,2021-7
2021-08-19,19,August,2021,117164.69,-5.812054336455363,2021-8
2021-10-19,19,October,2021,110672.76,-5.5408587689687145,2021-10
2021-11-19,19,November,2021,103035.02,-6.901192307845205,2021-11
2021-01-20,20,January,2021,119646.4,16.12207189361441,2021-1
2021-04-20,20,April,2021,120061.99,0.34734852030651187,2021-4
2021-05-20,20,May,2021,122700.79,2.197864619768497,2021-5
2021-07-20,20,July,2021,125401.36,2.2009393745549666,2021-7
2021-08-20,20,August,2021,118052.77,-5.860056063187824,2021-8
2021-09-20,20,September,2021,108843.74,-7.800774179208158,2021-9
2021-10-20,20,October,2021,110786.43,1.7848431154607436,2021-10
2021-12-20,20,December,2021,105019.78,-5.205195257216966,2021-12
2021-01-21,21,January,2021,118328.99,12.673050733871282,2021-1
2021-05-21,21,May,2021,122592.47,3.6030730930771915,2021-5
2021-06-21,21,June,2021,129264.96,5.442822059136265,2021-6
2021-07-21,21,July,2021,125929.25,-2.58052143442431,2021-7
2021-09-21,21,September,2021,110249.73,-12.451054858184262,2021-9
2021-10-21,21,October,2021,107735.01,-2.2809307560209047,2021-10
2021-12-21,21,December,2021,105499.88,-2.0746552118944384,2021-12
2021-01-22,22,January,2021,117380.49,11.261254515171014,2021-1
2021-02-22,22,February,2021,112667.7,-4.014968756732918,2021-2
2021-03-22,22,March,2021,114978.86,2.051306630027949,2021-3
2021-04-22,22,April,2021,119371.48,3.820371849225146,2021-4
2021-06-22,22,June,2021,128767.45,7.87120173093272,2021-6
2021-07-22,22,July,2021,126146.66,-2.0352891976970877,2021-7
2021-09-22,22,September,2021,112282.28,-10.990683383927891,2021-9
2021-10-22,22,October,2021,106296.18,-5.331295374479394,2021-10
2021-11-22,22,November,2021,102122.37,-3.92658513222206,2021-11
2021-12-22,22,December,2021,105243.72,3.056480181570409,2021-12
2021-02-23,23,February,2021,115227.46,9.486304741033491,2021-2
2021-03-23,23,March,2021,113261.8,-1.7058954523513803,2021-3
2021-04-23,23,April,2021,120530.06,6.417220987128935,2021-4
2021-06-23,23,June,2021,128427.98,6.552655827102383,2021-6
2021-07-23,23,July,2021,125052.78,-2.628087742250562,2021-7
2021-08-23,23,August,2021,117471.67,-6.062328242522874,2021-8
2021-09-23,23,September,2021,114064.36,-2.9005376360104473,2021-9
2021-11-23,23,November,2021,103653.82,-9.126899936141308,2021-11
2021-12-23,23,December,2021,104891.32,1.1938778522585958,2021-12
2021-02-24,24,February,2021,115667.78,10.273929244097602,2021-2
2021-03-24,24,March,2021,112064.19,-3.1154656897538713,2021-3
2021-05-24,24,May,2021,124031.62,10.679084906605762,2021-5
2021-06-24,24,June,2021,129513.62,4.419840682561427,2021-6
2021-08-24,24,August,2021,120210.75,-7.182927942250394,2021-8
2021-09-24,24,September,2021,113282.67,-5.7632782425864555,2021-9
2021-11-24,24,November,2021,104514.19,-7.740354283669337,2021-11
2021-02-25,25,February,2021,112256.36,7.4077692225333225,2021-2
2021-03-25,25,March,2021,113749.9,1.3304725006226814,2021-3
2021-05-25,25,May,2021,122987.71,8.121158787831906,2021-5
2021-06-25,25,June,2021,127255.61,3.4701841346586493,2021-6
2021-08-25,25,August,2021,120817.71,-5.059030403453324,2021-8
2021-10-25,25,October,2021,108714.55,-10.017703530384747,2021-10
2021-11-25,25,November,2021,105811.25,-2.6705716944052105,2021-11
2021-01-26,26,January,2021,116464.06,10.067747994660303,2021-1
2021-02-26,26,February,2021,110035.17,-5.520063442747913,2021-2
2021-03-26,26,March,2021,114780.62,4.312666577422464,2021-3
2021-04-26,26,April,2021,120594.61,5.065306320875429,2021-4
2021-05-26,26,May,2021,123989.17,2.8148521729121967,2021-5
2021-07-26,26,July,2021,126003.86,1.6248919159633113,2021-7
2021-08-26,26,August,2021,118723.97,-5.777513482523466,2021-8
2021-10-26,26,October,2021,106419.53,-10.363905452285671,2021-10
2021-11-26,26,November,2021,102224.26,-3.9421993312693693,2021-11
2021-01-27,27,January,2021,115882.3,13.360859741122134,2021-1
2021-04-27,27,April,2021,119388.37,3.025544021822135,2021-4
2021-05-27,27,May,2021,124366.57,4.169752882965083,2021-5
2021-07-27,27,July,2021,124612.03,0.19736815126443208,2021-7
2021-08-27,27,August,2021,120677.6,-3.1573436368864116,2021-8
2021-09-27,27,September,2021,113583.01,-5.8789617957268,2021-9
2021-10-27,27,October,2021,106363.1,-6.356505255495504,2021-10
2021-12-27,27,December,2021,105554.4,-0.7603200734089266,2021-12
2021-01-28,28,January,2021,118883.25,12.627469816511683,2021-1
2021-04-28,28,April,2021,121052.52,1.82470617181143,2021-4
2021-05-28,28,May,2021,125561.37,3.724705607119949,2021-5
2021-06-28,28,June,2021,127429.17,1.4875594301017925,2021-6
2021-07-28,28,July,2021,126285.59,-0.8974240356427021,2021-7
2021-09-28,28,September,2021,110123.85,-12.797770513642915,2021-9
2021-10-28,28,October,2021,105704.96,-4.012654842706642,2021-10
2021-12-28,28,December,2021,104864.17,-0.7954120601341819,2021-12
2021-01-29,29,January,2021,115067.55,9.730091793984542,2021-1
2021-03-29,29,March,2021,115418.72,0.30518595381581193,2021-3
2021-04-29,29,April,2021,120065.75,4.026235952018875,2021-4
2021-06-29,29,June,2021,127327.44,6.048094481565314,2021-6
2021-07-29,29,July,2021,125675.33,-1.2975286395454089,2021-7
2021-09-29,29,September,2021,111106.83,-11.592171669650675,2021-9
2021-10-29,29,October,2021,103500.71,-6.845771767586206,2021-10
2021-11-29,29,November,2021,102814.03,-0.6634543859650899,2021-11
2021-12-29,29,December,2021,104107.24,1.2578147165323683,2021-12
2021-03-30,30,March,2021,116849.67,12.239715508738858,2021-3
2021-04-30,30,April,2021,118893.84,1.7494016029313553,2021-4
2021-06-30,30,June,2021,126801.66,6.651160396535261,2021-6
2021-07-30,30,July,2021,121800.79,-3.9438521546169114,2021-7
2021-08-30,30,August,2021,119739.96,-1.6919676793557659,2021-8
2021-09-30,30,September,2021,110979.1,-7.31657167749179,2021-9
2021-11-30,30,November,2021,101915.45,-8.16698819867886,2021-11
2021-12-30,30,December,2021,104822.44,2.8523545743064593,2021-12
2021-03-31,31,March,2021,116633.72,11.267892638255695,2021-3
2021-05-31,31,May,2021,126215.73,8.21547147771673,2021-5
2021-08-31,31,August,2021,118781.03,-5.890470229027711,2021-8
2022-02-01,1,February,2022,113228.31,-4.6747531992271885,2022-2
2022-04-01,1,April,2022,121570.15,7.367274138419977,2022-4
2022-06-01,1,June,2022,111359.94,-8.39861594314064,2022-6
2022-07-01,1,July,2022,98953.9,-11.140487324256831,2022-7
2022-08-01,1,August,2022,102225.08,3.3057615718026456,2022-8
2022-09-01,1,September,2022,110405.3,8.002165417723317,2022-9
2022-11-01,1,November,2022,116928.66,5.908556926162056,2022-11
2022-12-01,1,December,2022,110925.6,-5.133950906475793,2022-12
2022-02-02,2,February,2022,111894.36,0.8733421320236134,2022-2
2022-03-02,2,March,2022,115173.61,2.9306660317821143,2022-3
2022-05-02,2,May,2022,106638.64,-7.410525727204353,2022-5
2022-06-02,2,June,2022,112392.91,5.396045936069704,2022-6
2022-08-02,2,August,2022,103361.7,-8.035391200387998,2022-8
2022-09-02,2,September,2022,110864.24,7.258529997087915,2022-9
2022-12-02,2,December,2022,111923.93,0.9558447340639153,2022-12
2022-01-03,3,January,2022,103921.59,-7.149802548927653,2022-1
2022-02-03,3,February,2022,111695.94,7.480976763346292,2022-2
2022-03-03,3,March,2022,115165.55,3.1062991188399502,2022-3
2022-05-03,3,May,2022,106528.09,-7.50003798879092,2022-5
2022-06-03,3,June,2022,111102.32,4.293919096831655,2022-6
2022-08-03,3,August,2022,103774.68,-6.595397827876148,2022-8
2022-10-03,3,October,2022,116134.46,11.910207769371105,2022-10
2022-11-03,3,November,2022,116896.36,0.6560498925125113,2022-11
2022-01-04,4,January,2022,103513.64,-11.448363319439547,2022-1
2022-02-04,4,February,2022,112244.94,8.434927029906403,2022-2
2022-03-04,4,March,2022,114473.78,1.9856930744494905,2022-3
2022-04-04,4,April,2022,121279.51,5.945230427439352,2022-4
2022-05-04,4,May,2022,108343.74,-10.666080362626785,2022-5
2022-07-04,4,July,2022,98608.76,-8.985272245539988,2022-7
2022-08-04,4,August,2022,105892.22,7.386220047792924,2022-8
2022-10-04,4,October,2022,116230.12,9.762662450555858,2022-10
2022-11-04,4,November,2022,118155.46,1.65648972916832,2022-11
2022-01-05,5,January,2022,101005.64,-14.514623361459556,2022-1
2022-04-05,5,April,2022,118885.15,17.701496668898887,2022-4
2022-05-05,5,May,2022,105304.19,-11.423596639277477,2022-5
2022-07-05,5,July,2022,98294.64,-6.656477771682212,2022-7
2022-08-05,5,August,2022,106471.92,8.319151481708452,2022-8
2022-09-05,5,September,2022,112203.35,5.383043717066438,2022-9
2022-10-05,5,October,2022,117197.82,4.451266383757702,2022-10
2022-12-05,5,December,2022,109401.41,-6.652350700721232,2022-12
2022-01-06,6,January,2022,101561.05,-7.166598675464975,2022-1
2022-04-06,6,April,2022,118227.75,16.410523522551212,2022-4
2022-05-06,6,May,2022,105134.73,-11.074405120625242,2022-5
2022-06-06,6,June,2022,110185.91,4.804482781284558,2022-6
2022-07-06,6,July,2022,98718.98,-10.406893222554503,2022-7
2022-09-06,6,September,2022,109763.77,11.188111951723979,2022-9
2022-10-06,6,October,2022,117560.83,7.103491434377651,2022-10
2022-12-06,6,December,2022,110188.57,-6.271017310782845,2022-12
2022-01-07,7,January,2022,102719.47,-6.778470761531807,2022-1
2022-02-07,7,February,2022,111996.4,9.031325804153777,2022-2
2022-03-07,7,March,2022,111593.46,-0.35977942148139874,2022-3
2022-04-07,7,April,2022,118862.12,6.513517906873734,2022-4
2022-06-07,7,June,2022,110069.76,-7.39710851531169,2022-6
2022-07-07,7,July,2022,100729.72,-8.485564064098982,2022-7
2022-10-07,7,October,2022,116375.25,15.53218851397582,2022-10
2022-11-07,7,November,2022,115342.4,-0.8875168904041053,2022-11
2022-12-07,7,December,2022,109068.55,-5.43932673500811,2022-12
2022-02-08,8,February,2022,112234.46,2.902679094936178,2022-2
2022-03-08,8,March,2022,111203.45,-0.9186216069467568,2022-3
2022-04-08,8,April,2022,118322.26,6.401608942888015,2022-4
2022-06-08,8,June,2022,108367.67,-8.413116855611102,2022-6
2022-07-08,8,July,2022,100288.94,-7.454926363185621,2022-7
2022-08-08,8,August,2022,108402.27,8.08995488435713,2022-8
2022-09-08,8,September,2022,109915.64,1.3960685509629922,2022-9
2022-11-08,8,November,2022,116160.35,5.681366182283076,2022-11
2022-12-08,8,December,2022,107249.04,-7.671559185212518,2022-12
2022-02-09,9,February,2022,112461.39,4.860043502487299,2022-2
2022-03-09,9,March,2022,113900.34,1.279505793054847,2022-3
2022-05-09,9,May,2022,103250.02,-9.35056032317374,2022-5
2022-06-09,9,June,2022,107093.71,3.722701458072364,2022-6
2022-08-09,9,August,2022,108651.05,1.4541843774018126,2022-8
2022-09-09,9,September,2022,112300.41,3.3587894456611256,2022-9
2022-11-09,9,November,2022,113580.09,1.139514984851786,2022-11
2022-12-09,9,December,2022,107519.56,-5.335908784717458,2022-12
2022-01-10,10,January,2022,101945.2,-5.184507823506723,2022-1
2022-02-10,10,February,2022,113367.77,11.204617775039939,2022-2
2022-03-10,10,March,2022,113663.13,0.26053260110876497,2022-3
2022-05-10,10,May,2022,103109.94,-9.284620263404674,2022-5
2022-06-10,10,June,2022,105481.23,2.2997685771129373,2022-6
2022-08-10,10,August,2022,110235.76,4.507465451436232,2022-8
2022-10-10,10,October,2022,115940.64,5.175162760251295,2022-10
2022-11-10,10,November,2022,109775.46,-5.317531454026813,2022-11
2022-01-11,11,January,2022,103778.98,-5.4624958984457965,2022-1
2022-02-11,11,February,2022,113572.35,9.436756846135896,2022-2
2022-03-11,11,March,2022,111713.07,-1.6370886047528233,2022-3
2022-04-11,11,April,2022,116952.85,4.6903911959451206,2022-4
2022-05-11,11,May,2022,104396.9,-10.735907675614587,2022-5
2022-07-11,11,July,2022,98212.46,-5.923969006742524,2022-7
2022-08-11,11,August,2022,109717.94,11.71488831457841,2022-8
2022-10-11,11,October,2022,114827.12,4.6566495871140035,2022-10
2022-11-11,11,November,2022,112253.49,-2.241308499246508,2022-11
2022-01-12,12,January,2022,105685.66,-5.850891584751617,2022-1
2022-04-12,12,April,2022,116146.86,9.898410058658857,2022-4
2022-05-12,12,May,2022,105687.64,-9.005168112164208,2022-5
2022-07-12,12,July,2022,98271.21,-7.017310633485607,2022-7
2022-08-12,12,August,2022,112764.26,14.748012159410662,2022-8
2022-09-12,12,September,2022,113406.55,0.5695864984171406,2022-9
2022-12-12,12,December,2022,105343.33,-7.110012605092031,2022-12
2022-01-13,13,January,2022,105529.5,0.17672689860857016,2022-1
2022-04-13,13,April,2022,116781.96,10.662857305303252,2022-4
2022-05-13,13,May,2022,106924.18,-8.441183895183823,2022-5
2022-06-13,13,June,2022,102598.18,-4.045857541297016,2022-6
2022-07-13,13,July,2022,97881.16,-4.597566935397868,2022-7
2022-09-13,13,September,2022,110793.96,13.192324242990171,2022-9
2022-10-13,13,October,2022,114300.09,3.1645497642651232,2022-10
2022-12-13,13,December,2022,103539.67,-9.414183313416459,2022-12
2022-01-14,14,January,2022,106927.79,3.2722916733267438,2022-1
2022-02-14,14,February,2022,113899.19,6.51972700455139,2022-2
2022-03-14,14,March,2022,109927.62,-3.48691680774903,2022-3
2022-04-14,14,April,2022,116181.61,5.689188940868561,2022-4
2022-06-14,14,June,2022,102063.25,-12.151974826308564,2022-6
2022-07-14,14,July,2022,96120.85,-5.822271973506621,2022-7
2022-09-14,14,September,2022,110546.67,15.008002946291032,2022-9
2022-10-14,14,October,2022,112072.34,1.3801139373985638,2022-10
2022-11-14,14,November,2022,113161.28,0.9716402816252412,2022-11
2022-12-14,14,December,2022,103745.77,-8.320434339378268,2022-12
2022-02-15,15,February,2022,114828.18,10.682276491851184,2022-2
2022-03-15,15,March,2022,108959.3,-5.111010206727995,2022-3
2022-06-15,15,June,2022,102806.82,-5.646585468151866,2022-6
2022-07-15,15,July,2022,96551.0,-6.085024320370969,2022-7
2022-08-15,15,August,2022,113031.98,17.069714451429817,2022-8
2022-09-15,15,September,2022,109953.65,-2.7234150901364385,2022-9
2022-12-15,15,December,2022,103737.69,-5.653254803273922,2022-12
2022-02-16,16,February,2022,115180.95,11.030957022466946,2022-2
2022-03-16,16,March,2022,111112.43,-3.5322855038094403,2022-3
2022-05-16,16,May,2022,108232.74,-2.591690236636879,2022-5
2022-08-16,16,August,2022,113512.38,4.878043372088703,2022-8
2022-09-16,16,September,2022,109280.37,-3.7282365148189167,2022-9
2022-11-16,16,November,2022,110243.33,0.8811829608556421,2022-11
2022-12-16,16,December,2022,102855.7,-6.701203601161176,2022-12
2022-01-17,17,January,2022,106373.87,3.420491037443729,2022-1
2022-02-17,17,February,2022,113528.48,6.725909285804876,2022-2
2022-03-17,17,March,2022,113076.33,-0.3982701080821216,2022-3
2022-05-17,17,May,2022,108789.33,-3.7912443744858026,2022-5
2022-06-17,17,June,2022,99824.94,-8.240137153156468,2022-6
2022-08-17,17,August,2022,113707.76,13.907165884597571,2022-8
2022-10-17,17,October,2022,113623.98,-0.07368010767251354,2022-10
2022-11-17,17,November,2022,109702.78,-3.451032079671912,2022-11
2022-01-18,18,January,2022,106667.66,-2.7666755573559687,2022-1
2022-02-18,18,February,2022,112879.85,5.8238738901744025,2022-2
2022-03-18,18,March,2022,115310.91,2.1536704735167556,2022-3
2022-04-18,18,April,2022,115687.25,0.3263698118417313,2022-4
2022-05-18,18,May,2022,106247.15,-8.160017633749616,2022-5
2022-07-18,18,July,2022,96916.13,-8.782372044803077,2022-7
2022-08-18,18,August,2022,113812.87,17.434394047719405,2022-8
2022-10-18,18,October,2022,115743.07,1.6959417682727906,2022-10
2022-11-18,18,November,2022,108870.17,-5.9380660976074084,2022-11
2022-01-19,19,January,2022,108013.47,-0.7869005807559559,2022-1
2022-04-19,19,April,2022,115056.66,6.520658951147484,2022-4
2022-05-19,19,May,2022,107005.22,-6.997804386117245,2022-5
2022-07-19,19,July,2022,98244.8,-8.186909012476207,2022-7
2022-08-19,19,August,2022,111496.21,13.488154080419523,2022-8
2022-09-19,19,September,2022,111823.89,0.2938933978114511,2022-9
2022-10-19,19,October,2022,116274.24,3.979784641725481,2022-10
2022-12-19,19,December,2022,104739.75,-9.920073440170418,2022-12
2022-01-20,20,January,2022,109101.99,4.1648371320343935,2022-1
2022-04-20,20,April,2022,114343.78,4.804486150985876,2022-4
2022-05-20,20,May,2022,108487.88,-5.121310490172704,2022-5
2022-06-20,20,June,2022,99852.67,-7.959608022573583,2022-6
2022-07-20,20,July,2022,98286.83,-1.5681503559193732,2022-7
2022-09-20,20,September,2022,112516.91,14.47811471791287,2022-9
2022-10-20,20,October,2022,117171.11,4.136444913035731,2022-10
2022-12-20,20,December,2022,106864.11,-8.79653696205489,2022-12
2022-01-21,21,January,2022,108941.68,1.9441232421249621,2022-1
2022-02-21,21,February,2022,111725.3,2.55514693733383,2022-2
2022-03-21,21,March,2022,116154.53,3.9643930246774817,2022-3
2022-06-21,21,June,2022,99684.5,-14.179412546372493,2022-6
2022-07-21,21,July,2022,99033.17,-0.6533914500248317,2022-7
2022-09-21,21,September,2022,111935.86,13.02865494460088,2022-9
2022-10-21,21,October,2022,119928.79,7.140633930895768,2022-10
2022-11-21,21,November,2022,109748.18,-8.488879109011272,2022-11
2022-12-21,21,December,2022,107433.14,-2.1094108348767127,2022-12
2022-02-22,22,February,2022,112891.8,5.080983391158456,2022-2
2022-03-22,22,March,2022,117272.44,3.880388123849565,2022-3
2022-04-22,22,April,2022,111077.51,-5.2825113897178255,2022-4
2022-06-22,22,June,2022,99522.32,-10.40281691586351,2022-6
2022-07-22,22,July,2022,98924.82,-0.6003678370841814,2022-7
2022-08-22,22,August,2022,110500.53,11.701522428850497,2022-8
2022-09-22,22,September,2022,114070.48,3.230708486194578,2022-9
2022-11-22,22,November,2022,109036.54,-4.4130085189437285,2022-11
2022-12-22,22,December,2022,107551.52,-1.3619471050713705,2022-12
2022-02-23,23,February,2022,112007.61,4.143214340438894,2022-2
2022-03-23,23,March,2022,117457.34,4.865499763810677,2022-3
2022-05-23,23,May,2022,110345.82,-6.05455563696572,2022-5
2022-06-23,23,June,2022,98080.34,-11.115491280050305,2022-6
2022-08-23,23,August,2022,112857.1,15.065975505386708,2022-8
2022-09-23,23,September,2022,111716.0,-1.0111016497854397,2022-9
2022-11-23,23,November,2022,108841.15,-2.5733556518314327,2022-11
2022-12-23,23,December,2022,109697.57,0.7868531341317153,2022-12
2022-01-24,24,January,2022,107937.11,-1.6048304442842332,2022-1
2022-02-24,24,February,2022,111591.87,3.3860087601011335,2022-2
2022-03-24,24,March,2022,119052.91,6.686006785261345,2022-3
2022-05-24,24,May,2022,110580.79,-7.116264524739469,2022-5
2022-06-24,24,June,2022,98672.26,-10.76907661809976,2022-6
2022-08-24,24,August,2022,112897.84,14.417000279511182,2022-8
2022-10-24,24,October,2022,116012.7,2.759007612545994,2022-10
2022-11-24,24,November,2022,111831.16,-3.604381244467192,2022-11
2022-01-25,25,January,2022,110203.77,-1.4552205306642585,2022-1
2022-02-25,25,February,2022,113141.94,2.666124761430577,2022-2
2022-03-25,25,March,2022,119081.13,5.249326642269003,2022-3
2022-04-25,25,April,2022,110684.95,-7.050806454389546,2022-4
2022-05-25,25,May,2022,110579.81,-0.09499033066374674,2022-5
2022-07-25,25,July,2022,100269.85,-9.323546495513057,2022-7
2022-08-25,25,August,2022,113531.72,13.226179155548756,2022-8
2022-10-25,25,October,2022,114625.59,0.9634928458760239,2022-10
2022-11-25,25,November,2022,108976.7,-4.928122943576563,2022-11
2022-01-26,26,January,2022,111289.18,2.121994885145173,2022-1
2022-04-26,26,April,2022,108212.86,-2.7642579449322913,2022-4
2022-05-26,26,May,2022,111889.88,3.397951038351632,2022-5
2022-07-26,26,July,2022,99771.69,-10.83046116413745,2022-7
2022-08-26,26,August,2022,112298.86,12.555836229696027,2022-8
2022-09-26,26,September,2022,109114.16,-2.8359148080398966,2022-9
2022-10-26,26,October,2022,112763.79,3.344781282282683,2022-10
2022-12-26,26,December,2022,108737.75,-3.570330511239461,2022-12
2022-01-27,27,January,2022,112611.65,3.56260820184342,2022-1
2022-04-27,27,April,2022,109349.37,-2.8969294029525305,2022-4
2022-05-27,27,May,2022,111941.68,2.370667521907066,2022-5
2022-06-27,27,June,2022,100763.6,-9.985628230700117,2022-6
2022-07-27,27,July,2022,101437.96,0.6692496099782064,2022-7
2022-09-27,27,September,2022,108376.35,6.840033060601769,2022-9
2022-10-27,27,October,2022,114640.76,5.780237108926434,2022-10
2022-12-27,27,December,2022,108578.2,-5.2883110684192935,2022-12
2022-01-28,28,January,2022,111910.1,3.0686638754372497,2022-1
2022-03-28,28,March,2022,118737.78,6.1010400312393465,2022-3
2022-04-28,28,April,2022,109918.97,-7.427130606619059,2022-4
2022-06-28,28,June,2022,100591.41,-8.485850986412991,2022-6
2022-07-28,28,July,2022,102596.66,1.993460475402431,2022-7
2022-09-28,28,September,2022,108451.2,5.70636509999447,2022-9
2022-10-28,28,October,2022,114539.05,5.613446416452761,2022-10
2022-11-28,28,November,2022,108782.15,-5.026146104756424,2022-11
2022-12-28,28,December,2022,110236.71,1.3371311377831763,2022-12
2022-03-29,29,March,2022,120014.17,8.869513613024193,2022-3
2022-04-29,29,April,2022,107876.16,-10.113814060456361,2022-4
2022-06-29,29,June,2022,99621.58,-7.651903812668159,2022-6
2022-07-29,29,July,2022,103164.69,3.5565687675300772,2022-7
2022-08-29,29,August,2022,112323.12,8.877485116273798,2022-8
2022-09-29,29,September,2022,107664.35,-4.1476501008875015,2022-9
2022-11-29,29,November,2022,110909.61,3.0142382320610173,2022-11
2022-12-29,29,December,2022,109734.6,-1.0594302874205375,2022-12
2022-03-30,30,March,2022,120259.76,9.591468871258456,2022-3
2022-05-30,30,May,2022,111032.11,-7.673098632493525,2022-5
2022-06-30,30,June,2022,98541.95,-11.24914225263305,2022-6
2022-08-30,30,August,2022,110430.64,12.064597869232351,2022-8
2022-09-30,30,September,2022,110036.79,-0.3566492053292514,2022-9
2022-11-30,30,November,2022,112486.01,2.2258192010145006,2022-11
2022-01-31,31,January,2022,112143.51,-0.30448230851107816,2022-1
2022-03-31,31,March,2022,119999.23,7.0050598558935695,2022-3
